SiteID;Date Time;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Temperature;Location;geo_point_2d
271;2004-05-26T20:00:00+00:00;24.71;22.82;1.23;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-27T01:00:00+00:00;31.86;30.21;1.08;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-27T05:00:00+00:00;35.76;30.45;3.46;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-27T06:00:00+00:00;46.83;34.69;7.91;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-27T09:00:00+00:00;56.72;35.51;13.83;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-27T12:00:00+00:00;26.64;18.85;5.08;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-27T16:00:00+00:00;34.01;25.02;5.87;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-27T20:00:00+00:00;19.74;19.72;0.01;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-30T05:00:00+00:00;9.48;9.05;0.28;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-30T08:00:00+00:00;9.21;6.96;1.47;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-05-31T07:00:00+00:00;10.2;7.77;1.58;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-01T03:00:00+00:00;6.12;5.61;0.33;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-02T05:00:00+00:00;73.35;30.5;27.94;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-02T12:00:00+00:00;18.08;10.74;4.79;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-02T16:00:00+00:00;18.57;11.4;4.67;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-02T18:00:00+00:00;21.69;14.74;4.53;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-03T09:00:00+00:00;89.69;45.18;29.02;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-04T03:00:00+00:00;7.56;3.97;2.34;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-04T05:00:00+00:00;27.26;14.55;8.29;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-04T12:00:00+00:00;28.27;12.25;10.45;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-04T17:00:00+00:00;20.21;13.15;4.6;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-05T00:00:00+00:00;54.2;31.78;14.61;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-05T04:00:00+00:00;30.77;17.57;8.61;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-06T04:00:00+00:00;14.94;9.81;3.35;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-07T10:00:00+00:00;68.35;36.16;20.99;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-07T17:00:00+00:00;18.93;3.57;10.01;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-08T03:00:00+00:00;43.5;36.01;4.88;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-08T10:00:00+00:00;112.22;65.77;30.29;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-08T22:00:00+00:00;29.14;24.71;2.89;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-09T02:00:00+00:00;12.51;9.38;2.04;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-09T08:00:00+00:00;23.48;14.5;5.85;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-09T09:00:00+00:00;27.34;16.53;7.05;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-10T00:00:00+00:00;12.1;5.78;4.12;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-10T03:00:00+00:00;3.67;0.79;1.88;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-10T10:00:00+00:00;30.15;17.12;8.5;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-10T15:00:00+00:00;26.42;10.25;10.55;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-10T23:00:00+00:00;9.2;4.15;3.29;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-11T11:00:00+00:00;17.51;9.54;5.2;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-11T12:00:00+00:00;21.05;13.31;5.05;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-12T07:00:00+00:00;45.56;23.37;14.47;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-12T10:00:00+00:00;10.5;4.18;4.12;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-12T11:00:00+00:00;12.63;5.73;4.5;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-12T19:00:00+00:00;11.58;5.0;4.29;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-13T01:00:00+00:00;21.65;15.77;3.83;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-13T05:00:00+00:00;33.67;22.93;7.0;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-13T14:00:00+00:00;12.12;5.73;4.17;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-13T19:00:00+00:00;27.67;19.95;5.03;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-14T10:00:00+00:00;58.69;18.49;26.21;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-14T23:00:00+00:00;45.39;34.05;7.4;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-15T09:00:00+00:00;41.3;22.77;12.08;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-15T19:00:00+00:00;19.39;4.99;9.39;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-15T20:00:00+00:00;16.07;4.2;7.74;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-16T01:00:00+00:00;10.89;3.44;4.86;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-16T05:00:00+00:00;23.13;11.93;7.3;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-17T01:00:00+00:00;6.17;3.33;1.85;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-17T06:00:00+00:00;13.88;9.54;2.83;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-17T08:00:00+00:00;31.99;20.34;7.6;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-17T09:00:00+00:00;32.65;17.75;9.72;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-17T16:00:00+00:00;21.18;9.99;7.3;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-17T23:00:00+00:00;21.07;16.81;2.78;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-18T22:00:00+00:00;25.22;19.45;3.76;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-19T12:00:00+00:00;15.0;5.94;5.91;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-19T13:00:00+00:00;19.91;10.42;6.19;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-19T19:00:00+00:00;9.31;5.58;2.43;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-19T21:00:00+00:00;7.56;5.16;1.56;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-20T01:00:00+00:00;8.07;6.75;0.86;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-20T06:00:00+00:00;10.33;7.0;2.17;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-20T07:00:00+00:00;12.78;7.59;3.38;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-20T13:00:00+00:00;11.91;4.85;4.61;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-21T06:00:00+00:00;38.17;25.87;8.02;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-21T10:00:00+00:00;47.72;26.02;14.15;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-22T04:00:00+00:00;39.86;31.28;5.59;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-22T12:00:00+00:00;13.69;7.65;3.94;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-22T14:00:00+00:00;19.87;8.54;7.39;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-23T03:00:00+00:00;0.84;0.59;0.16;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-23T08:00:00+00:00;12.99;8.59;2.86;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-23T16:00:00+00:00;10.71;7.82;1.88;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-23T17:00:00+00:00;10.58;7.88;1.76;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-23T20:00:00+00:00;7.37;3.86;2.29;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-24T01:00:00+00:00;10.57;8.96;1.05;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-24T03:00:00+00:00;10.1;8.4;1.11;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-06-24T06:00:00+00:00;17.43;10.32;4.63;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-25T06:00:00+00:00;6.83;6.57;0.17;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-25T07:00:00+00:00;11.39;10.74;0.42;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-25T17:00:00+00:00;4.83;3.41;0.93;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-26T18:00:00+00:00;52.37;26.37;16.95;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-26T19:00:00+00:00;21.72;15.93;3.78;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-27T09:00:00+00:00;64.5;26.61;24.71;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-27T12:00:00+00:00;39.04;21.75;11.28;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-29T03:00:00+00:00;1.37;0.12;0.82;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-29T17:00:00+00:00;80.35;55.72;16.06;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-29T20:00:00+00:00;61.35;47.64;8.94;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-29T23:00:00+00:00;78.83;38.1;26.56;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-30T02:00:00+00:00;52.77;26.9;16.87;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-30T05:00:00+00:00;65.16;32.16;21.51;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-30T16:00:00+00:00;46.48;25.79;13.49;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-30T17:00:00+00:00;60.61;31.32;19.09;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-30T22:00:00+00:00;43.46;29.56;9.06;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-31T04:00:00+00:00;32.13;25.74;4.16;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-31T14:00:00+00:00;30.74;22.71;5.23;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-10-31T18:00:00+00:00;38.55;32.47;3.97;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-01T04:00:00+00:00;58.34;22.19;23.57;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-01T09:00:00+00:00;140.71;30.41;71.92;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-01T13:00:00+00:00;82.91;35.5;30.91;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-01T15:00:00+00:00;85.52;44.93;26.47;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-01T19:00:00+00:00;107.64;52.44;35.99;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-02T00:00:00+00:00;51.99;33.78;11.88;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-02T02:00:00+00:00;27.91;21.11;4.43;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-02T06:00:00+00:00;38.5;25.71;8.34;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-02T14:00:00+00:00;97.36;29.91;43.98;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-02T18:00:00+00:00;157.23;36.98;78.41;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-02T19:00:00+00:00;123.6;35.98;57.13;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-02T20:00:00+00:00;80.96;30.4;32.96;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-03T06:00:00+00:00;41.49;23.88;11.49;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-03T15:00:00+00:00;17.34;8.4;5.83;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-03T16:00:00+00:00;6.71;5.24;0.96;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-04T12:00:00+00:00;21.07;12.16;5.81;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-04T18:00:00+00:00;30.76;23.8;4.54;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-05T13:00:00+00:00;39.38;28.07;7.37;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-05T15:00:00+00:00;53.21;37.44;10.28;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-05T19:00:00+00:00;37.4;33.13;2.78;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-05T22:00:00+00:00;47.58;43.1;2.92;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-06T01:00:00+00:00;32.1;30.14;1.28;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-06T08:00:00+00:00;20.05;15.65;2.87;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-06T12:00:00+00:00;20.49;15.22;3.43;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-07T08:00:00+00:00;14.5;11.05;2.25;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-07T11:00:00+00:00;8.92;4.32;3.0;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-07T21:00:00+00:00;16.65;12.75;2.54;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-08T02:00:00+00:00;14.05;13.06;0.64;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-08T05:00:00+00:00;12.05;10.37;1.1;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-08T07:00:00+00:00;38.9;29.21;6.32;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-08T17:00:00+00:00;213.02;66.69;95.41;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-09T13:00:00+00:00;59.34;37.4;14.3;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-10T03:00:00+00:00;9.71;7.82;1.23;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-10T10:00:00+00:00;103.51;43.77;38.95;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-11T06:00:00+00:00;82.99;30.59;34.16;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-11T13:00:00+00:00;75.08;34.69;26.33;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-11T14:00:00+00:00;110.95;31.37;51.88;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-11T17:00:00+00:00;46.22;28.65;11.46;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-12T00:00:00+00:00;51.8;35.54;10.6;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-12T04:00:00+00:00;29.59;25.34;2.77;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-12T16:00:00+00:00;54.48;34.19;13.23;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-13T20:00:00+00:00;129.05;66.44;40.82;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-14T07:00:00+00:00;45.9;23.46;14.63;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-14T09:00:00+00:00;82.33;21.67;39.55;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-14T19:00:00+00:00;6.04;4.25;1.17;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-14T21:00:00+00:00;101.81;64.3;24.46;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-14T23:00:00+00:00;64.59;45.33;12.56;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-15T07:00:00+00:00;16.73;12.15;2.98;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-15T13:00:00+00:00;37.37;28.98;5.47;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-15T21:00:00+00:00;32.69;29.08;2.35;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-16T11:00:00+00:00;38.05;24.75;8.67;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-16T20:00:00+00:00;10.93;6.31;3.01;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-16T22:00:00+00:00;11.37;6.86;2.94;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-18T05:00:00+00:00;8.31;3.96;2.83;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-18T23:00:00+00:00;39.15;28.62;6.86;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-19T04:00:00+00:00;51.76;36.48;9.96;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-20T03:00:00+00:00;38.17;25.2;8.45;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-20T17:00:00+00:00;53.38;30.09;15.18;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-21T02:00:00+00:00;8.05;7.21;0.55;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-21T05:00:00+00:00;8.14;7.04;0.72;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-21T15:00:00+00:00;35.06;28.03;4.58;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
271;2004-11-21T18:00:00+00:00;26.29;23.09;2.09;;;;;;;;;;;Trailer Portway P&R;51.4899934596,-2.68877856929
