SiteID;Date Time;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Temperature;Location;geo_point_2d
228;2003-05-07T22:00:00+00:00;147.77;46.66;62.3;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-08T05:00:00+00:00;179.24;51.16;79.33;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-08T20:00:00+00:00;130.4;49.87;48.47;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-09T03:00:00+00:00;81.56;38.3;25.46;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-09T04:00:00+00:00;90.1;35.52;33.17;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-09T07:00:00+00:00;238.04;73.92;100.35;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-09T08:00:00+00:00;225.0;70.04;94.74;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-09T11:00:00+00:00;146.87;55.32;55.04;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-09T13:00:00+00:00;179.13;65.84;68.1;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-09T16:00:00+00:00;163.96;60.48;62.27;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-10T15:00:00+00:00;278.23;71.0;128.75;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-11T08:00:00+00:00;71.66;30.36;25.06;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-11T13:00:00+00:00;132.09;50.92;48.76;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-11T23:00:00+00:00;15.06;11.43;2.61;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-12T10:00:00+00:00;146.98;52.98;56.98;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-12T14:00:00+00:00;125.12;49.2;45.53;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-12T18:00:00+00:00;126.52;48.34;47.07;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-13T15:00:00+00:00;143.49;52.59;53.65;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-13T18:00:00+00:00;107.84;45.23;36.07;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-14T14:00:00+00:00;163.84;53.79;66.06;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-14T22:00:00+00:00;158.28;61.68;56.26;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-15T01:00:00+00:00;95.42;46.23;27.07;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-15T13:00:00+00:00;352.59;94.57;158.04;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-15T17:00:00+00:00;415.85;94.09;199.67;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-16T01:00:00+00:00;88.22;42.74;25.13;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-16T05:00:00+00:00;372.83;75.07;186.16;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-16T10:00:00+00:00;377.56;91.27;176.76;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-16T13:00:00+00:00;473.31;100.45;232.31;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-16T15:00:00+00:00;371.32;83.15;179.0;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-16T20:00:00+00:00;392.57;72.29;201.14;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-16T21:00:00+00:00;129.43;41.07;53.36;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-17T20:00:00+00:00;74.89;31.8;24.83;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-18T10:00:00+00:00;80.35;31.41;28.69;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-18T21:00:00+00:00;54.48;22.42;18.74;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-19T03:00:00+00:00;90.07;33.47;33.46;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-19T17:00:00+00:00;73.66;34.33;22.08;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-20T05:00:00+00:00;76.97;32.42;25.71;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-20T17:00:00+00:00;110.71;50.59;33.83;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-21T02:00:00+00:00;13.94;10.33;1.48;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-22T07:00:00+00:00;235.14;61.73;106.45;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-22T12:00:00+00:00;332.13;70.76;162.92;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-22T13:00:00+00:00;254.59;61.06;119.67;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-22T14:00:00+00:00;224.23;57.61;102.56;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-22T17:00:00+00:00;128.87;39.64;54.02;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-22T22:00:00+00:00;80.74;31.08;29.2;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-23T00:00:00+00:00;57.46;29.21;15.32;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-23T17:00:00+00:00;151.53;54.74;57.25;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-23T20:00:00+00:00;173.74;54.17;72.23;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-23T23:00:00+00:00;53.3;24.53;16.2;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-24T14:00:00+00:00;169.01;61.39;63.53;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-25T01:00:00+00:00;41.21;22.95;9.63;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-25T12:00:00+00:00;89.68;35.33;31.73;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-25T14:00:00+00:00;72.92;31.08;24.13;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-25T17:00:00+00:00;110.32;41.41;40.51;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-26T07:00:00+00:00;72.59;32.46;22.81;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-27T22:00:00+00:00;60.67;30.93;16.28;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-28T09:00:00+00:00;375.31;91.37;175.26;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-28T10:00:00+00:00;356.08;92.52;161.86;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-29T07:00:00+00:00;359.55;79.27;175.02;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-30T05:00:00+00:00;502.53;107.39;246.48;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-30T10:00:00+00:00;391.29;129.81;157.14;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-30T16:00:00+00:00;412.75;153.62;152.84;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-31T00:00:00+00:00;195.79;96.1;55.94;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-31T07:00:00+00:00;254.55;96.1;94.12;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-31T09:00:00+00:00;292.24;100.17;115.46;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-31T10:00:00+00:00;134.89;60.53;43.46;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-31T16:00:00+00:00;109.27;54.31;31.6;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-31T18:00:00+00:00;84.44;43.13;23.98;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-05-31T19:00:00+00:00;107.19;51.83;32.04;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-01T23:00:00+00:00;30.11;18.84;7.23;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-02T16:00:00+00:00;188.48;67.46;72.99;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-02T17:00:00+00:00;171.68;63.35;65.18;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-03T12:00:00+00:00;324.77;94.43;140.94;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-03T15:00:00+00:00;349.66;91.37;159.51;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-03T21:00:00+00:00;80.73;44.94;20.18;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-04T04:00:00+00:00;262.25;65.07;122.73;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-04T09:00:00+00:00;406.85;93.23;195.2;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-04T13:00:00+00:00;385.67;98.21;177.65;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-05T02:00:00+00:00;16.8;13.67;2.52;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-05T05:00:00+00:00;238.71;59.91;111.38;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-05T16:00:00+00:00;161.8;52.79;66.86;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-06T01:00:00+00:00;37.25;25.1;7.08;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-06T06:00:00+00:00;536.23;93.95;278.66;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-06T18:00:00+00:00;209.94;57.95;94.26;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-06T19:00:00+00:00;147.75;42.98;65.21;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-07T03:00:00+00:00;48.99;23.91;15.62;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-07T05:00:00+00:00;128.59;40.69;54.52;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-07T12:00:00+00:00;153.88;53.41;61.24;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-08T06:00:00+00:00;110.95;47.57;37.81;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-08T09:00:00+00:00;62.98;30.84;19.41;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-08T10:00:00+00:00;75.45;35.57;23.87;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-08T11:00:00+00:00;73.71;33.66;24.27;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-09T03:00:00+00:00;73.15;26.82;29.01;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-09T17:00:00+00:00;302.19;80.37;137.03;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-10T05:00:00+00:00;251.8;62.49;117.91;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-10T07:00:00+00:00;373.59;84.68;180.1;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-10T10:00:00+00:00;190.0;55.75;82.91;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-10T13:00:00+00:00;121.57;41.26;49.56;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-11T19:00:00+00:00;116.39;46.47;42.29;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-12T04:00:00+00:00;193.53;50.35;90.84;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-13T01:00:00+00:00;31.21;19.7;6.68;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-13T03:00:00+00:00;67.78;29.55;23.28;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-13T08:00:00+00:00;227.71;67.65;99.85;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-13T12:00:00+00:00;237.52;71.29;103.55;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-13T15:00:00+00:00;242.03;83.96;96.45;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-13T23:00:00+00:00;153.42;69.95;48.36;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-14T01:00:00+00:00;127.57;61.53;37.75;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-14T20:00:00+00:00;178.01;91.13;47.87;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-15T00:00:00+00:00;129.0;67.41;33.89;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-15T03:00:00+00:00;137.96;75.97;33.13;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-15T08:00:00+00:00;81.07;40.45;23.51;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-15T16:00:00+00:00;88.32;43.89;25.54;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-15T20:00:00+00:00;97.73;41.64;33.7;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-16T20:00:00+00:00;106.12;57.52;26.64;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
228;2003-06-18T11:00:00+00:00;137.56;42.94;59.32;;;;;;;;;;;Temple Meads Station;51.4488837041,-2.58447776241
