SiteID;Date Time;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Temperature;Location;geo_point_2d
500;2018-03-19T01:00:00+00:00;28.22;19.61;5.62;18.36;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-19T02:00:00+00:00;20.06;15.33;3.09;22.22;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-19T05:00:00+00:00;80.26;42.25;24.79;25.12;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-19T13:00:00+00:00;119.56;58.62;39.74;55.07;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-19T16:00:00+00:00;147.45;67.99;51.82;65.7;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-19T18:00:00+00:00;139.9;69.11;46.17;52.17;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-19T20:00:00+00:00;77.22;45.79;20.5;32.85;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-20T11:00:00+00:00;172.92;75.43;63.58;49.28;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-20T13:00:00+00:00;169.12;80.52;57.78;48.31;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-21T07:00:00+00:00;477.32;88.17;253.8;47.34;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-21T09:00:00+00:00;236.04;77.21;103.59;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-22T01:00:00+00:00;20.15;19.43;0.47;25.12;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-22T05:00:00+00:00;39.1;33.66;3.55;25.12;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-22T07:00:00+00:00;68.22;47.83;13.3;20.29;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-22T18:00:00+00:00;97.18;60.93;23.64;22.22;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-23T01:00:00+00:00;5.44;4.94;0.33;5.8;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-23T12:00:00+00:00;43.26;29.67;8.86;39.61;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-23T14:00:00+00:00;54.9;34.84;13.09;38.65;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-23T23:00:00+00:00;51.26;33.03;11.89;17.39;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-24T06:00:00+00:00;79.61;46.61;21.52;12.56;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-24T11:00:00+00:00;194.94;79.38;75.37;24.16;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-24T13:00:00+00:00;213.6;88.39;81.66;47.34;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-25T06:00:00+00:00;74.07;43.13;20.18;27.05;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-25T08:00:00+00:00;96.89;51.33;29.71;27.05;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-25T13:00:00+00:00;77.77;44.51;21.7;23.19;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-26T03:00:00+00:00;122.47;62.95;38.81;22.22;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-26T04:00:00+00:00;231.23;79.1;99.21;20.29;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-26T05:00:00+00:00;278.37;72.93;133.98;26.09;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-26T12:00:00+00:00;46.37;30.41;10.41;14.49;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-26T14:00:00+00:00;50.4;33.15;11.25;16.43;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-26T16:00:00+00:00;81.41;55.1;17.16;15.46;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-27T02:00:00+00:00;15.92;15.55;0.25;2.9;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-27T07:00:00+00:00;66.08;39.34;17.43;7.73;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-27T11:00:00+00:00;54.8;35.02;12.9;31.89;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-28T06:00:00+00:00;211.88;105.45;69.41;16.43;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-29T08:00:00+00:00;62.05;38.93;15.07;9.66;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-29T12:00:00+00:00;43.73;33.6;6.61;6.76;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-29T16:00:00+00:00;120.55;69.2;33.49;7.73;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-29T18:00:00+00:00;100.02;67.15;21.44;6.76;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-29T22:00:00+00:00;39.46;34.78;3.06;10.63;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-30T04:00:00+00:00;60.03;37.89;14.44;9.66;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-30T09:00:00+00:00;199.69;83.6;75.71;21.26;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-30T12:00:00+00:00;138.61;69.6;45.01;14.49;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-31T22:00:00+00:00;55.18;35.09;13.1;16.43;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-03-31T23:00:00+00:00;63.22;38.17;16.33;21.26;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
500;2018-04-02T01:00:00+00:00;9.37;8.73;0.42;5.8;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033
