SiteID;Date Time;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Temperature;Location;geo_point_2d
459;2009-08-24T15:00:00+00:00;53.2;24.99;18.39;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-25T05:00:00+00:00;62.34;32.48;19.47;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-25T20:00:00+00:00;60.75;44.23;10.78;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-26T04:00:00+00:00;17.31;12.51;3.13;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-18T07:00:00+00:00;318.15;66.64;163.99;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-18T08:00:00+00:00;284.34;70.75;139.27;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-18T18:00:00+00:00;123.31;69.55;35.05;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-18T22:00:00+00:00;156.12;57.88;64.06;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-19T02:00:00+00:00;68.42;37.77;19.98;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-19T12:00:00+00:00;86.95;54.28;21.3;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-19T17:00:00+00:00;131.1;80.67;32.88;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-20T02:00:00+00:00;96.04;44.6;33.54;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-20T09:00:00+00:00;128.27;49.63;51.28;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-20T12:00:00+00:00;63.76;39.7;15.68;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-20T18:00:00+00:00;124.49;61.53;41.05;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-21T04:00:00+00:00;51.01;31.77;12.55;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-22T01:00:00+00:00;54.55;44.93;6.27;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-22T07:00:00+00:00;295.82;75.99;143.33;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-22T09:00:00+00:00;126.73;56.94;45.5;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-22T14:00:00+00:00;77.98;48.94;18.94;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-22T15:00:00+00:00;67.12;43.36;15.49;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-23T11:00:00+00:00;72.96;35.19;24.63;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-23T18:00:00+00:00;92.32;48.13;28.81;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-24T01:00:00+00:00;20.97;18.06;1.9;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-24T23:00:00+00:00;27.29;18.67;5.62;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-25T00:00:00+00:00;27.05;18.38;5.65;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-25T01:00:00+00:00;27.17;18.44;5.69;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-25T04:00:00+00:00;27.4;20.16;4.72;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-25T12:00:00+00:00;78.87;38.77;26.14;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-26T04:00:00+00:00;40.15;32.07;5.27;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-26T09:00:00+00:00;120.06;48.79;46.47;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-26T17:00:00+00:00;115.81;69.13;30.44;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-26T22:00:00+00:00;213.13;67.37;95.04;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-27T03:00:00+00:00;106.49;45.55;39.73;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-27T09:00:00+00:00;175.6;65.54;71.76;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-27T21:00:00+00:00;425.83;79.73;225.67;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-27T23:00:00+00:00;404.17;62.47;222.8;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-28T04:00:00+00:00;100.59;36.2;41.98;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-28T21:00:00+00:00;45.58;30.67;9.72;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-29T02:00:00+00:00;15.13;11.92;2.09;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-29T10:00:00+00:00;77.69;36.29;26.99;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-29T16:00:00+00:00;57.21;31.07;17.04;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-29T19:00:00+00:00;32.01;18.88;8.56;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-29T22:00:00+00:00;20.5;14.8;3.72;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-30T07:00:00+00:00;54.73;29.19;16.65;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-30T12:00:00+00:00;29.41;16.34;8.52;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-09-30T16:00:00+00:00;37.14;24.13;8.48;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-01T07:00:00+00:00;62.4;28.84;21.88;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-01T15:00:00+00:00;53.19;27.0;17.08;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-01T20:00:00+00:00;47.29;25.44;14.25;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-02T02:00:00+00:00;9.58;6.97;1.7;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-02T08:00:00+00:00;123.25;48.65;48.64;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-03T19:00:00+00:00;161.73;60.63;65.92;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-03T23:00:00+00:00;56.91;32.98;15.61;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-04T00:00:00+00:00;112.21;45.21;43.68;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-04T03:00:00+00:00;155.83;46.6;71.22;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-04T13:00:00+00:00;36.73;22.18;9.49;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-04T15:00:00+00:00;34.43;21.72;8.29;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-05T00:00:00+00:00;22.33;12.94;6.12;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-05T10:00:00+00:00;43.69;27.6;10.5;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-05T14:00:00+00:00;49.12;27.03;14.41;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-05T16:00:00+00:00;56.91;30.42;17.27;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-05T19:00:00+00:00;74.03;36.19;24.67;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-06T01:00:00+00:00;37.61;25.91;7.63;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-06T05:00:00+00:00;96.93;39.67;37.33;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-06T08:00:00+00:00;168.93;48.71;78.38;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-06T18:00:00+00:00;103.95;53.64;32.8;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-07T05:00:00+00:00;26.28;17.31;5.85;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-07T07:00:00+00:00;53.14;28.84;15.84;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-07T12:00:00+00:00;35.73;23.55;7.94;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-07T15:00:00+00:00;28.05;16.0;7.86;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-08T03:00:00+00:00;28.76;12.84;10.38;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-08T18:00:00+00:00;111.56;50.09;40.08;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-09T21:00:00+00:00;34.07;28.07;3.91;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-10T09:00:00+00:00;74.74;37.02;24.59;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-10T22:00:00+00:00;50.66;39.25;7.44;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-11T06:00:00+00:00;269.61;57.63;138.22;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-11T16:00:00+00:00;53.96;40.06;9.06;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-12T06:00:00+00:00;56.85;30.42;17.23;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-12T08:00:00+00:00;47.12;27.16;13.01;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-13T11:00:00+00:00;55.02;29.9;16.38;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-14T03:00:00+00:00;14.89;10.08;3.14;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-14T10:00:00+00:00;62.05;35.02;17.62;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-14T16:00:00+00:00;63.99;34.83;19.02;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-15T04:00:00+00:00;19.55;15.16;2.87;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-15T10:00:00+00:00;63.52;32.58;20.18;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-15T21:00:00+00:00;43.46;26.17;11.27;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-16T00:00:00+00:00;18.79;13.56;3.41;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-16T12:00:00+00:00;62.57;30.57;20.87;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-16T15:00:00+00:00;80.33;39.51;26.61;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-17T09:00:00+00:00;322.48;70.77;164.12;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-17T13:00:00+00:00;91.0;41.81;32.08;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-18T00:00:00+00:00;255.5;55.67;130.3;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-18T06:00:00+00:00;76.97;45.47;20.54;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-18T09:00:00+00:00;67.29;36.54;20.05;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-18T12:00:00+00:00;42.52;26.39;10.52;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-18T13:00:00+00:00;64.12;32.43;20.66;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-18T16:00:00+00:00;36.87;25.0;7.74;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-18T19:00:00+00:00;56.18;35.86;13.25;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-19T17:00:00+00:00;40.16;30.16;6.52;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-20T10:00:00+00:00;28.06;18.87;5.99;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-20T16:00:00+00:00;70.58;38.01;21.23;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-21T01:00:00+00:00;12.91;10.85;1.34;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-21T14:00:00+00:00;50.84;27.71;15.08;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-21T17:00:00+00:00;167.85;64.84;67.17;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-21T22:00:00+00:00;133.09;56.14;50.17;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-22T14:00:00+00:00;59.65;31.03;18.67;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-22T15:00:00+00:00;55.93;31.8;15.73;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-22T17:00:00+00:00;158.73;74.09;55.18;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-23T08:00:00+00:00;63.88;36.31;17.97;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-23T10:00:00+00:00;45.63;29.31;10.64;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-23T12:00:00+00:00;50.41;30.97;12.68;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-23T14:00:00+00:00;49.72;33.85;10.35;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-23T17:00:00+00:00;46.93;32.43;9.46;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-24T00:00:00+00:00;15.46;13.21;1.47;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-24T06:00:00+00:00;154.13;50.75;67.41;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-24T20:00:00+00:00;257.92;71.97;121.25;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-24T22:00:00+00:00;363.7;72.04;190.17;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2008-10-25T22:00:00+00:00;24.77;18.45;4.12;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-26T10:00:00+00:00;28.76;16.15;8.22;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-26T22:00:00+00:00;16.05;6.89;5.97;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-27T04:00:00+00:00;20.19;10.74;6.16;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-27T06:00:00+00:00;69.8;22.98;30.53;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-27T10:00:00+00:00;41.12;19.12;14.35;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-28T00:00:00+00:00;4.65;3.2;0.95;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-28T02:00:00+00:00;3.45;2.29;0.76;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-28T13:00:00+00:00;27.41;13.6;9.01;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-28T19:00:00+00:00;34.43;18.44;10.43;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-29T19:00:00+00:00;24.96;15.36;6.26;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-30T06:00:00+00:00;15.09;12.23;1.86;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-30T17:00:00+00:00;20.63;13.21;4.84;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-31T05:00:00+00:00;14.76;10.68;2.65;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-31T07:00:00+00:00;11.87;7.7;2.72;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-31T11:00:00+00:00;25.29;12.06;8.63;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-31T16:00:00+00:00;28.61;17.95;6.95;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-08-31T21:00:00+00:00;21.2;16.84;2.84;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-01T05:00:00+00:00;74.66;29.28;29.59;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-01T06:00:00+00:00;94.66;35.89;38.33;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-01T18:00:00+00:00;35.88;18.63;11.25;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-02T04:00:00+00:00;43.1;21.17;14.3;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-02T05:00:00+00:00;72.47;26.95;29.68;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-02T11:00:00+00:00;76.04;29.98;30.03;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-03T07:00:00+00:00;105.07;37.28;44.2;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-03T11:00:00+00:00;68.61;27.28;26.95;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-03T23:00:00+00:00;44.52;28.63;10.36;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-04T03:00:00+00:00;16.94;9.02;5.16;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-04T12:00:00+00:00;76.81;29.64;30.76;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-04T21:00:00+00:00;56.27;27.22;18.95;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-05T01:00:00+00:00;35.5;19.11;10.69;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-05T07:00:00+00:00;75.03;28.56;30.3;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-05T23:00:00+00:00;46.14;30.41;10.25;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-06T06:00:00+00:00;29.32;20.37;5.83;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-06T13:00:00+00:00;38.44;19.54;12.32;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-06T20:00:00+00:00;23.01;14.54;5.52;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-06T22:00:00+00:00;14.12;10.98;2.05;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-06T23:00:00+00:00;14.54;11.48;1.99;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-07T00:00:00+00:00;9.05;8.34;0.46;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-07T04:00:00+00:00;43.63;25.94;11.53;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-07T09:00:00+00:00;104.19;34.63;45.36;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-09T07:00:00+00:00;148.4;48.68;65.02;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-09T10:00:00+00:00;80.68;29.15;33.6;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-09T15:00:00+00:00;73.68;29.91;28.53;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-09T20:00:00+00:00;47.34;25.34;14.34;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-10T09:00:00+00:00;99.43;40.22;38.61;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-11T02:00:00+00:00;16.79;11.02;3.76;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-11T13:00:00+00:00;65.4;25.6;25.95;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-11T23:00:00+00:00;35.85;19.38;10.74;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-12T04:00:00+00:00;35.31;20.29;9.79;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-12T17:00:00+00:00;64.86;31.53;21.73;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-12T20:00:00+00:00;107.9;48.34;38.84;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-12T21:00:00+00:00;132.46;51.02;53.1;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-13T16:00:00+00:00;46.18;21.91;15.83;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-13T19:00:00+00:00;55.69;28.48;17.74;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-13T21:00:00+00:00;24.29;12.56;7.65;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-14T10:00:00+00:00;77.62;32.8;29.22;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-14T13:00:00+00:00;59.75;23.79;23.45;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-14T19:00:00+00:00;72.09;38.21;22.09;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-15T09:00:00+00:00;59.1;24.55;22.53;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-15T16:00:00+00:00;57.24;27.56;19.36;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-15T17:00:00+00:00;60.64;27.63;21.53;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-15T22:00:00+00:00;13.11;7.74;3.5;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-16T06:00:00+00:00;108.75;45.78;41.06;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-16T16:00:00+00:00;63.85;29.58;22.35;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-16T17:00:00+00:00;58.94;26.12;21.4;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-16T22:00:00+00:00;39.91;20.27;12.81;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-17T04:00:00+00:00;38.64;22.75;10.36;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-17T11:00:00+00:00;61.03;30.33;20.02;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-17T12:00:00+00:00;53.68;25.21;18.56;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-19T09:00:00+00:00;93.05;42.08;33.24;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-20T10:00:00+00:00;51.52;22.73;18.77;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-20T18:00:00+00:00;40.72;28.22;8.16;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-20T19:00:00+00:00;37.59;29.83;5.06;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-20T20:00:00+00:00;47.03;35.89;7.26;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-20T22:00:00+00:00;30.09;25.7;2.86;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-22T07:00:00+00:00;57.12;31.99;16.39;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
459;2009-09-22T11:00:00+00:00;43.66;21.67;14.34;;;;;;;;;;;Cheltenham Road \ Station Road;51.4689385901,-2.5927241667
